X_Value;Acelera??o (Collected);
2563464,00;-0.222631;
2563952,00;-0.222631;
2564440,00;-0.225633;
2564928,00;-0.229367;
2565416,00;-0.233125;
2565904,00;-0.239055;
2566392,00;-0.240569;
2566880,00;-0.241734;
2567368,00;-0.232002;
2567856,00;-0.248421;
2568344,00;-0.243345;
2568832,00;-0.241563;
2569320,00;-0.236664;
2569808,00;-0.245529;
2570296,00;-0.249513;
2570784,00;-0.250343;
2571272,00;-0.264516;
2571760,00;-0.255663;
2572248,00;-0.255901;
2572736,00;-0.245486;
2573224,00;-0.243467;
2573712,00;-0.241838;
2574200,00;-0.245010;
2574688,00;-0.251648;
2575176,00;-0.258586;
2575664,00;-0.264662;
2576152,00;-0.271380;
2576640,00;-0.276993;
2577128,00;-0.279147;
2577616,00;-0.272063;
2578104,00;-0.265492;
2578592,00;-0.264174;
2579080,00;-0.263820;
2579568,00;-0.264248;
2580056,00;-0.267414;
2580544,00;-0.271777;
2581032,00;-0.274906;
2581520,00;-0.278616;
2582008,00;-0.283991;
2582496,00;-0.288915;
2582984,00;-0.291801;
2583472,00;-0.290416;
2583960,00;-0.292545;
2584448,00;-0.295791;
2584936,00;-0.303113;
2585424,00;-0.310477;
2585912,00;-0.314254;
2586400,00;-0.316456;
2586888,00;-0.315486;
2587376,00;-0.315657;
2587864,00;-0.312832;
2588352,00;-0.311502;
2588840,00;-0.309733;
2589328,00;-0.310404;
2589816,00;-0.308561;
2590304,00;-0.307475;
2590792,00;-0.307548;
2591280,00;-0.306603;
2591768,00;-0.306224;
2592256,00;-0.303070;
2592744,00;-0.299964;
2593232,00;-0.297304;
2593720,00;-0.298274;
2594208,00;-0.299299;
2594696,00;-0.301862;
2595184,00;-0.304376;
2595672,00;-0.304528;
2596160,00;-0.300977;
2596648,00;-0.297780;
2597136,00;-0.293204;
2597624,00;-0.289171;
2598112,00;-0.285620;
2598600,00;-0.283820;
2599088,00;-0.282850;
2599576,00;-0.282991;
2600064,00;-0.281093;
2600552,00;-0.279342;
2601040,00;-0.278311;
2601528,00;-0.276633;
2602016,00;-0.275572;
2602504,00;-0.276041;
2602992,00;-0.276304;
2603480,00;-0.275004;
2603968,00;-0.274784;
2604456,00;-0.273827;
2604944,00;-0.271508;
2605432,00;-0.269251;
2605920,00;-0.266267;
2606408,00;-0.264492;
2606896,00;-0.262686;
2607384,00;-0.262533;
2607872,00;-0.262826;
2608360,00;-0.262856;
2608848,00;-0.262850;
2609336,00;-0.262021;
2609824,00;-0.259678;
2610312,00;-0.255755;
2610800,00;-0.250520;
2611288,00;-0.245925;
2611776,00;-0.240867;
2612264,00;-0.239190;
2612752,00;-0.238183;
2613240,00;-0.237475;
2613728,00;-0.237048;
2614216,00;-0.234961;
2614704,00;-0.231069;
2615192,00;-0.226664;
2615680,00;-0.223162;
2616168,00;-0.220062;
2616656,00;-0.218006;
2617144,00;-0.216194;
2617632,00;-0.213955;
2618120,00;-0.210794;
2618608,00;-0.207860;
2619096,00;-0.204638;
2619584,00;-0.202149;
2620072,00;-0.200587;
2620560,00;-0.198641;
2621048,00;-0.195175;
2621536,00;-0.193290;
2622024,00;-0.190984;
2622512,00;-0.186383;
2623000,00;-0.182918;
2623488,00;-0.179965;
2623976,00;-0.177225;
2624464,00;-0.174559;
2624952,00;-0.170129;
2625440,00;-0.166743;
2625928,00;-0.164541;
2626416,00;-0.163320;
2626904,00;-0.162149;
2627392,00;-0.160550;
2627880,00;-0.157719;
2628368,00;-0.154412;
2628856,00;-0.146157;
2629344,00;-0.135804;
2629832,00;-0.128555;
2630320,00;-0.124760;
2630808,00;-0.121752;
2631296,00;-0.122668;
2631784,00;-0.117286;
2632272,00;-0.110550;
2632760,00;-0.108964;
2633248,00;-0.104632;
2633736,00;-0.100282;
2634224,00;-0.092607;
2634712,00;-0.091545;
2635200,00;-0.085425;
2635688,00;-0.082643;
2636176,00;-0.088433;
2636664,00;-0.085718;
2637152,00;-0.080142;
2637640,00;-0.074760;
2638128,00;-0.070904;
2638616,00;-0.067152;
2639104,00;-0.066091;
2639592,00;-0.066597;
2640080,00;-0.063870;
2640568,00;-0.059788;
2641056,00;-0.057988;
2641544,00;-0.056444;
2642032,00;-0.055950;
2642520,00;-0.051990;
2643008,00;-0.045670;
2643496,00;-0.037738;
2643984,00;-0.032906;
2644472,00;-0.029971;
2644960,00;-0.029379;
2645448,00;-0.035108;
2645936,00;-0.036200;
2646424,00;-0.034797;
2646912,00;-0.032094;
2647400,00;-0.028592;
2647888,00;-0.023083;
2648376,00;-0.019605;
2648864,00;-0.016207;
2649352,00;-0.012839;
2649840,00;-0.011246;
2650328,00;-0.010209;
2650816,00;-0.008836;
2651304,00;-0.006609;
2651792,00;-0.003150;
2652280,00;0.004940;
2652768,00;0.009931;
2653256,00;0.015331;
2653744,00;0.020718;
2654232,00;0.025020;
2654720,00;0.027430;
2655208,00;0.033220;
2655696,00;0.037173;
2656184,00;0.041408;
2656672,00;0.042475;
2657160,00;0.047619;
2657648,00;0.047680;
2658136,00;0.055136;
2658624,00;0.052414;
2659112,00;0.060084;
2659600,00;0.050755;
2660088,00;0.060358;
2660576,00;0.034709;
2661064,00;0.047802;
2661552,00;0.073915;
2662040,00;0.081127;
2662528,00;0.080389;
2663016,00;0.095087;
2663504,00;0.083287;
2663992,00;0.071615;
2664480,00;0.106600;
2664968,00;0.089217;
2665456,00;0.095941;
2665944,00;0.101267;
2666432,00;0.090053;
2666920,00;0.094361;
2667408,00;0.113409;
2667896,00;0.123708;
2668384,00;0.138253;
2668872,00;0.139034;
2669360,00;0.139955;
2669848,00;0.127265;
2670336,00;0.136752;
2670824,00;0.139864;
2671312,00;0.138369;
2671800,00;0.129040;
2672288,00;0.141682;
2672776,00;0.125056;
2673264,00;0.136197;
2673752,00;0.158210;
2674240,00;0.147002;
2674728,00;0.158729;
2675216,00;0.150285;
2675704,00;0.153994;
2676192,00;0.165990;
2676680,00;0.164312;
2677168,00;0.161005;
2677656,00;0.158326;
2678144,00;0.155123;
2678632,00;0.156935;
2679120,00;0.165538;
2679608,00;0.175111;
2680096,00;0.187942;
2680584,00;0.185032;
2681072,00;0.180352;
2681560,00;0.182707;
2682048,00;0.174116;
2682536,00;0.173616;
2683024,00;0.179205;
2683512,00;0.175849;
2684000,00;0.175514;
2684488,00;0.171804;
2684976,00;0.167722;
2685464,00;0.177783;
2685952,00;0.182140;
2686440,00;0.188839;
2686928,00;0.193445;
2687416,00;0.187979;
2687904,00;0.187271;
2688392,00;0.190968;
2688880,00;0.191548;
2689368,00;0.195227;
2689856,00;0.196795;
2690344,00;0.198485;
2690832,00;0.204562;
2691320,00;0.209174;
2691808,00;0.214281;
2692296,00;0.220218;
2692784,00;0.219711;
2693272,00;0.223470;
2693760,00;0.225581;
2694248,00;0.225867;
2694736,00;0.226551;
2695224,00;0.225898;
2695712,00;0.229504;
2696200,00;0.232939;
2696688,00;0.233586;
2697176,00;0.235282;
2697664,00;0.238460;
2698152,00;0.240809;
2698640,00;0.242524;
2699128,00;0.241340;
2699616,00;0.241340;
2700104,00;0.240401;
2700592,00;0.240169;
2701080,00;0.241090;
2701568,00;0.243183;
2702056,00;0.242554;
2702544,00;0.243244;
2703032,00;0.245684;
2703520,00;0.248162;
2704008,00;0.250248;
2704496,00;0.249376;
2704984,00;0.249199;
2705472,00;0.248198;
2705960,00;0.247393;
2706448,00;0.247173;
2706936,00;0.246831;
2707424,00;0.247618;
2707912,00;0.249449;
2708400,00;0.250626;
2708888,00;0.253061;
2709376,00;0.255208;
2709864,00;0.256514;
2710352,00;0.258546;
2710840,00;0.262780;
2711328,00;0.267924;
2711816,00;0.268845;
2712304,00;0.264409;
2712792,00;0.259290;
2713280,00;0.257271;
2713768,00;0.257783;
2714256,00;0.258753;
2714744,00;0.260236;
2715232,00;0.260303;
2715720,00;0.262658;
2716208,00;0.267625;
2716696,00;0.271487;
2717184,00;0.270211;
2717672,00;0.266258;
2718160,00;0.259650;
2718648,00;0.255593;
2719136,00;0.254867;
2719624,00;0.255233;
2720112,00;0.254971;
2720600,00;0.253592;
2721088,00;0.254586;
2721576,00;0.257002;
2722064,00;0.258192;
2722552,00;0.257966;
2723040,00;0.254903;
2723528,00;0.249540;
2724016,00;0.244269;
2724504,00;0.239315;
2724992,00;0.238387;
2725480,00;0.239919;
2725968,00;0.239919;
2726456,00;0.239650;
2726944,00;0.238711;
2727432,00;0.236356;
2727920,00;0.232927;
2728408,00;0.229815;
2728896,00;0.227454;
2729384,00;0.225874;
2729872,00;0.224367;
2730360,00;0.223409;
2730848,00;0.221566;
2731336,00;0.220919;
2731824,00;0.222475;
2732312,00;0.224763;
2732800,00;0.227143;
2733288,00;0.226697;
2733776,00;0.226295;
2734264,00;0.228119;
2734752,00;0.228613;
2735240,00;0.230205;
2735728,00;0.230828;
2736216,00;0.232530;
2736704,00;0.232786;
2737192,00;0.233494;
2737680,00;0.233701;
2738168,00;0.234220;
2738656,00;0.233000;
2739144,00;0.232323;
2739632,00;0.232957;
2740120,00;0.233579;
2740608,00;0.234629;
2741096,00;0.233238;
2741584,00;0.229736;
2742072,00;0.226349;
2742560,00;0.224190;
2743048,00;0.222951;
2743536,00;0.221121;
2744024,00;0.221096;
2744512,00;0.220236;
2745000,00;0.219760;
2745488,00;0.219071;
2745976,00;0.217881;
2746464,00;0.215727;
2746952,00;0.212134;
2747440,00;0.208168;
2747928,00;0.204330;
2748416,00;0.200218;
2748904,00;0.197777;
2749392,00;0.194196;
2749880,00;0.191975;
2750368,00;0.190681;
2750856,00;0.187375;
2751344,00;0.183811;
2751832,00;0.179126;
2752320,00;0.173958;
2752808,00;0.169095;
2753296,00;0.163787;
2753784,00;0.159370;
2754272,00;0.155898;
2754760,00;0.153140;
2755248,00;0.151334;
2755736,00;0.151847;
2756224,00;0.150779;
2756712,00;0.150322;
2757200,00;0.148333;
2757688,00;0.145032;
2758176,00;0.142463;
2758664,00;0.143342;
2759152,00;0.142518;
2759640,00;0.142158;
2760128,00;0.140163;
2760616,00;0.138076;
2761104,00;0.137661;
2761592,00;0.137277;
2762080,00;0.137161;
2762568,00;0.136630;
2763056,00;0.135672;
2763544,00;0.133153;
2764032,00;0.129748;
2764520,00;0.128119;
2765008,00;0.126350;
2765496,00;0.124867;
2765984,00;0.122079;
2766472,00;0.119181;
2766960,00;0.116594;
2767448,00;0.113683;
2767936,00;0.110871;
2768424,00;0.109339;
2768912,00;0.106972;
2769400,00;0.103830;
2769888,00;0.099535;
2770376,00;0.096222;
2770864,00;0.092439;
2771352,00;0.089242;
2771840,00;0.086484;
2772328,00;0.083403;
2772816,00;0.079443;
2773304,00;0.074843;
2773792,00;0.072610;
2774280,00;0.069943;
2774768,00;0.068345;
2775256,00;0.066862;
2775744,00;0.057680;
2776232,00;0.051109;
2776720,00;0.050175;
2777208,00;0.052530;
2777696,00;0.052536;
2778184,00;0.049376;
2778672,00;0.044660;
2779160,00;0.037540;
2779648,00;0.032848;
2780136,00;0.032347;
2780624,00;0.033714;
2781112,00;0.032872;
2781600,00;0.028870;
2782088,00;0.024324;
2782576,00;0.021420;
2783064,00;0.018992;
2783552,00;0.016844;
2784040,00;0.014611;
2784528,00;0.011426;
2785016,00;0.009651;
2785504,00;0.005587;
2785992,00;0.004867;
2786480,00;0.004037;
2786968,00;0.003848;
2787456,00;0.000651;
2787944,00;-0.003052;
2788432,00;-0.007683;
2788920,00;-0.009172;
2789408,00;-0.011203;
2789896,00;-0.013406;
2790384,00;-0.017622;
2790872,00;-0.020545;
2791360,00;-0.022656;
2791848,00;-0.024925;
2792336,00;-0.026444;
2792824,00;-0.029288;
2793312,00;-0.033967;
2793800,00;-0.040776;
2794288,00;-0.047195;
2794776,00;-0.051411;
2795264,00;-0.054278;
2795752,00;-0.058305;
2796240,00;-0.063607;
2796728,00;-0.068427;
2797216,00;-0.073961;
2797704,00;-0.077482;
2798192,00;-0.081545;
2798680,00;-0.085163;
2799168,00;-0.090117;
2799656,00;-0.093375;
2800144,00;-0.097872;
2800632,00;-0.101222;
2801120,00;-0.103058;
2801608,00;-0.105554;
2802096,00;-0.107286;
2802584,00;-0.109666;
2803072,00;-0.111771;
2803560,00;-0.113442;
2804048,00;-0.114590;
2804536,00;-0.116084;
2805024,00;-0.117658;
2805512,00;-0.119428;
2806000,00;-0.120703;
2806488,00;-0.122655;
2806976,00;-0.125242;
2807464,00;-0.126621;
2807952,00;-0.129471;
2808440,00;-0.130874;
2808928,00;-0.133192;
2809416,00;-0.134943;
2809904,00;-0.137329;
2810392,00;-0.139843;
2810880,00;-0.140611;
2811368,00;-0.142064;
2811856,00;-0.142247;
2812344,00;-0.144059;
2812832,00;-0.145151;
2813320,00;-0.145389;
2813808,00;-0.147207;
2814296,00;-0.148024;
2814784,00;-0.148671;
2815272,00;-0.149513;
2815760,00;-0.149580;
2816248,00;-0.150386;
2816736,00;-0.152320;
2817224,00;-0.155785;
2817712,00;-0.160087;
2818200,00;-0.165480;
2818688,00;-0.169721;
2819176,00;-0.171752;
2819664,00;-0.173955;
2820152,00;-0.177725;
2820640,00;-0.180904;
2821128,00;-0.188885;
2821616,00;-0.194797;
2822104,00;-0.201374;
2822592,00;-0.203625;
2823080,00;-0.210544;
2823568,00;-0.202667;
2824056,00;-0.217646;
2824544,00;-0.222271;
2825032,00;-0.215840;
2825520,00;-0.219812;
2826008,00;-0.225468;
2826496,00;-0.237127;
2826984,00;-0.226987;
2827472,00;-0.230715;
2827960,00;-0.231996;
2828448,00;-0.237713;
2828936,00;-0.234821;
2829424,00;-0.228189;
2829912,00;-0.225846;
2830400,00;-0.228555;
2830888,00;-0.232002;
2831376,00;-0.244589;
2831864,00;-0.250709;
2832352,00;-0.255004;
2832840,00;-0.250733;
2833328,00;-0.247054;
2833816,00;-0.246981;
2834304,00;-0.246499;
2834792,00;-0.249580;
2835280,00;-0.246664;
2835768,00;-0.245462;
2836256,00;-0.242027;
2836744,00;-0.237280;
2837232,00;-0.240501;
2837720,00;-0.242899;
2838208,00;-0.241533;
2838696,00;-0.237750;
2839184,00;-0.238817;
2839672,00;-0.238207;
2840160,00;-0.238104;
2840648,00;-0.241856;
2841136,00;-0.247536;
2841624,00;-0.254681;
2842112,00;-0.257933;
2842600,00;-0.261435;
2843088,00;-0.266670;
2843576,00;-0.273430;
2844064,00;-0.274406;
2844552,00;-0.274943;
2845040,00;-0.274650;
2845528,00;-0.272710;
2846016,00;-0.272326;
2846504,00;-0.271777;
2846992,00;-0.273845;
2847480,00;-0.272808;
2847968,00;-0.272118;
2848456,00;-0.273546;
2848944,00;-0.273747;
2849432,00;-0.272045;
2849920,00;-0.271624;
2850408,00;-0.270337;
2850896,00;-0.270135;
2851384,00;-0.268525;
2851872,00;-0.268836;
2852360,00;-0.269306;
2852848,00;-0.269269;
2853336,00;-0.270709;
2853824,00;-0.271478;
2854312,00;-0.273101;
2854800,00;-0.274547;
2855288,00;-0.277048;
2855776,00;-0.277255;
2856264,00;-0.276218;
2856752,00;-0.274571;
2857240,00;-0.273589;
2857728,00;-0.273625;
2858216,00;-0.272570;
2858704,00;-0.270562;
2859192,00;-0.268775;
2859680,00;-0.266981;
2860168,00;-0.264376;
2860656,00;-0.260867;
2861144,00;-0.259177;
2861632,00;-0.255986;
2862120,00;-0.253522;
2862608,00;-0.252771;
2863096,00;-0.251557;
2863584,00;-0.249727;
2864072,00;-0.248262;
2864560,00;-0.247085;
2865048,00;-0.246542;
2865536,00;-0.246267;
2866024,00;-0.246041;
2866512,00;-0.244595;
2867000,00;-0.241850;
2867488,00;-0.238695;
2867976,00;-0.236182;
2868464,00;-0.232643;
2868952,00;-0.229245;
2869440,00;-0.225352;
2869928,00;-0.222960;
2870416,00;-0.219659;
2870904,00;-0.216944;
2871392,00;-0.213894;
2871880,00;-0.210343;
2872368,00;-0.207786;
2872856,00;-0.205584;
2873344,00;-0.203363;
2873832,00;-0.201020;
2874320,00;-0.198891;
2874808,00;-0.198030;
2875296,00;-0.196261;
2875784,00;-0.195956;
2876272,00;-0.194004;
2876760,00;-0.192491;
2877248,00;-0.190984;
2877736,00;-0.187872;
2878224,00;-0.184162;
2878712,00;-0.181356;
2879200,00;-0.178055;
2879688,00;-0.175797;
2880176,00;-0.173302;
2880664,00;-0.172009;
2881152,00;-0.172070;
2881640,00;-0.171984;
2882128,00;-0.170617;
2882616,00;-0.169653;
2883104,00;-0.168195;
2883592,00;-0.166261;
2884080,00;-0.162338;
2884568,00;-0.157915;
2885056,00;-0.152112;
2885544,00;-0.146585;
2886032,00;-0.143790;
2886520,00;-0.142912;
2887008,00;-0.140910;
2887496,00;-0.136725;
2887984,00;-0.133449;
2888472,00;-0.128128;
2888960,00;-0.123601;
2889448,00;-0.120136;
2889936,00;-0.117085;
2890424,00;-0.114394;
2890912,00;-0.111691;
2891400,00;-0.109159;
2891888,00;-0.106786;
2892376,00;-0.104516;
2892864,00;-0.102369;
2893352,00;-0.100166;
2893840,00;-0.098366;
2894328,00;-0.096212;
2894816,00;-0.093571;
2895304,00;-0.091722;
2895792,00;-0.090703;
2896280,00;-0.089306;
2896768,00;-0.088940;
2897256,00;-0.086341;
2897744,00;-0.082472;
2898232,00;-0.076743;
2898720,00;-0.070245;
2899208,00;-0.069751;
2899696,00;-0.063028;
2900184,00;-0.060569;
2900672,00;-0.058366;
2901160,00;-0.055712;
2901648,00;-0.052228;
2902136,00;-0.045645;
2902624,00;-0.040935;
2903112,00;-0.036499;
2903600,00;-0.034754;
2904088,00;-0.032552;
2904576,00;-0.030532;
2905064,00;-0.029056;
2905552,00;-0.026890;
2906040,00;-0.025041;
2906528,00;-0.023168;
2907016,00;-0.019538;
2907504,00;-0.014193;
2907992,00;-0.009623;
2908480,00;-0.007091;
2908968,00;-0.003217;
2909456,00;0.000816;
2909944,00;0.005044;
2910432,00;0.010059;
2910920,00;0.015197;
2911408,00;0.020596;
2911896,00;0.024245;
2912384,00;0.027271;
2912872,00;0.029614;
2913360,00;0.031798;
2913848,00;0.034245;
2914336,00;0.036460;
2914824,00;0.036569;
2915312,00;0.039175;
2915800,00;0.038796;
2916288,00;0.038278;
2916776,00;0.040065;
2917264,00;0.041646;
2917752,00;0.043690;
2918240,00;0.046295;
2918728,00;0.048107;
2919216,00;0.050743;
2919704,00;0.050206;
2920192,00;0.053141;
2920680,00;0.055618;
2921168,00;0.061066;
2921656,00;0.061280;
2922144,00;0.068558;
2922632,00;0.069882;
2923120,00;0.079248;
2923608,00;0.078272;
2924096,00;0.090791;
2924584,00;0.078223;
2925072,00;0.068741;
2925560,00;0.102604;
2926048,00;0.101432;
2926536,00;0.103781;
2927024,00;0.093415;
2927512,00;0.104580;
2928000,00;0.140474;
2928488,00;0.145032;
2928976,00;0.142164;
2929464,00;0.145233;
2929952,00;0.150968;
2930440,00;0.157918;
2930928,00;0.171285;
2931416,00;0.170450;
2931904,00;0.169699;
2932392,00;0.166545;
2932880,00;0.169199;
2933368,00;0.160084;
2933856,00;0.171237;
2934344,00;0.170279;
2934832,00;0.165221;
2935320,00;0.172957;
2935808,00;0.170736;
2936296,00;0.178393;
2936784,00;0.189510;
2937272,00;0.186899;
2937760,00;0.190053;
2938248,00;0.186947;
2938736,00;0.180395;
2939224,00;0.184897;
2939712,00;0.188229;
2940200,00;0.194464;
2940688,00;0.195257;
2941176,00;0.193232;
2941664,00;0.198351;
2942152,00;0.202683;
2942640,00;0.204220;
2943128,00;0.210974;
2943616,00;0.209229;
2944104,00;0.204159;
2944592,00;0.202256;
2945080,00;0.199272;
2945568,00;0.203531;
2946056,00;0.205898;
2946544,00;0.207222;
2947032,00;0.209101;
2947520,00;0.207173;
2948008,00;0.205666;
2948496,00;0.205379;
2948984,00;0.205611;
2949472,00;0.205154;
2949960,00;0.202701;
2950448,00;0.198723;
2950936,00;0.197240;
2951424,00;0.197161;
2951912,00;0.198033;
2952400,00;0.202469;
2952888,00;0.203055;
2953376,00;0.203146;
2953864,00;0.202799;
2954352,00;0.202298;
2954840,00;0.203720;
2955328,00;0.204110;
2955816,00;0.205166;
2956304,00;0.205312;
2956792,00;0.203866;
2957280,00;0.204592;
2957768,00;0.205721;
2958256,00;0.208729;
2958744,00;0.211432;
2959232,00;0.211249;
2959720,00;0.211121;
2960208,00;0.211115;
2960696,00;0.211572;
2961184,00;0.212298;
2961672,00;0.212719;
2962160,00;0.212097;
2962648,00;0.212677;
2963136,00;0.212890;
2963624,00;0.214702;
2964112,00;0.216722;
2964600,00;0.218949;
2965088,00;0.221090;
2965576,00;0.221999;
2966064,00;0.222664;
2966552,00;0.223573;
2967040,00;0.224165;
2967528,00;0.224092;
2968016,00;0.224068;
2968504,00;0.224788;
2968992,00;0.223653;
2969480,00;0.222414;
2969968,00;0.222115;
2970456,00;0.222439;
2970944,00;0.222176;
2971432,00;0.221157;
2971920,00;0.220199;
2972408,00;0.218461;
2972896,00;0.216880;
2973384,00;0.215080;
2973872,00;0.213439;
2974360,00;0.211212;
2974848,00;0.209327;
2975336,00;0.207960;
2975824,00;0.207533;
2976312,00;0.207985;
2976800,00;0.207728;
2977288,00;0.206929;
2977776,00;0.206630;
2978264,00;0.206831;
2978752,00;0.204836;
2979240,00;0.204196;
2979728,00;0.202518;
2980216,00;0.200907;
2980704,00;0.198607;
2981192,00;0.197551;
2981680,00;0.196838;
2982168,00;0.195544;
2982656,00;0.195569;
2983144,00;0.193854;
2983632,00;0.193018;
2984120,00;0.192323;
2984608,00;0.191115;
2985096,00;0.190181;
2985584,00;0.188845;
2986072,00;0.187503;
2986560,00;0.186368;
2987048,00;0.184251;
2987536,00;0.184635;
2988024,00;0.184037;
2988512,00;0.183915;
2989000,00;0.183244;
2989488,00;0.183024;
2989976,00;0.181828;
2990464,00;0.181456;
2990952,00;0.180627;
2991440,00;0.178900;
2991928,00;0.177802;
2992416,00;0.175971;
2992904,00;0.174916;
2993392,00;0.173067;
2993880,00;0.171890;
